"N_Protocol" "Status" "Species" "Branch_N" "Length" "N_Thorns" "N_Twigs" "Longest_thorn" "N_browsed_Twigs" "Branch_esc" "FlowerOrFruit" "BDI" "Thorn_density" "BrowRate" "Bite" "browsing_environment"
14 "Escaped" "Malus" 9 10 0 5 NA 0 "yes" 1 0.5 0 0 0 "high_herbivory"
14 "Escaped" "Malus" 10 10 0 3 NA 1 "yes" 1 0.3 0 0.1 1 "high_herbivory"
14 "Escaped" "Malus" 11 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
14 "Escaped" "Malus" 12 10 0 5 NA 1 "yes" 1 0.5 0 0.1 1 "high_herbivory"
15 "Not escaped" "Malus" 1 9 0 9 NA 6 "no" 0 1 0 0.666666666666667 1 "high_herbivory"
15 "Not escaped" "Malus" 2 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
15 "Not escaped" "Malus" 3 10 0 8 NA 5 "no" 0 0.8 0 0.5 1 "high_herbivory"
15 "Not escaped" "Malus" 4 10 1 20 1 8 "no" 0 2 0.1 0.8 1 "high_herbivory"
15 "Not escaped" "Malus" 5 7 0 6 NA 3 "no" 0 0.857142857142857 0 0.428571428571429 1 "high_herbivory"
15 "Not escaped" "Malus" 6 10 0 2 NA 0 "no" 0 0.2 0 0 0 "high_herbivory"
15 "Not escaped" "Malus" 7 10 2 6 2.2 1 "no" 0 0.6 0.2 0.1 1 "high_herbivory"
15 "Not escaped" "Malus" 8 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
15 "Not escaped" "Malus" 9 10 2 9 3 4 "no" 0 0.9 0.2 0.4 1 "high_herbivory"
15 "Not escaped" "Malus" 10 10 0 10 NA 6 "no" 0 1 0 0.6 1 "high_herbivory"
15 "Not escaped" "Malus" 11 8 1 7 1.5 0 "no" 0 0.875 0.125 0 0 "high_herbivory"
15 "Not escaped" "Malus" 12 10 0 11 NA 4 "no" 0 1.1 0 0.4 1 "high_herbivory"
16 "Not escaped" "Malus" 1 10 1 1 1.2 0 "no" 0 0.1 0.1 0 0 "high_herbivory"
16 "Not escaped" "Malus" 2 8 0 5 NA 3 "no" 0 0.625 0 0.375 1 "high_herbivory"
16 "Not escaped" "Malus" 3 10 2 4 3 0 "no" 0 0.4 0.2 0 0 "high_herbivory"
16 "Not escaped" "Malus" 4 10 1 3 1.5 1 "no" 0 0.3 0.1 0.1 1 "high_herbivory"
16 "Not escaped" "Malus" 5 10 0 2 NA 1 "no" 0 0.2 0 0.1 1 "high_herbivory"
16 "Not escaped" "Malus" 6 10 1 6 3.2 3 "no" 0 0.6 0.1 0.3 1 "high_herbivory"
16 "Not escaped" "Malus" 7 10 0 9 NA 3 "no" 0 0.9 0 0.3 1 "high_herbivory"
16 "Not escaped" "Malus" 8 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
16 "Not escaped" "Malus" 9 10 0 13 NA 9 "no" 0 1.3 0 0.9 1 "high_herbivory"
16 "Not escaped" "Malus" 10 9 1 1 0.9 0 "no" 0 0.111111111111111 0.111111111111111 0 0 "high_herbivory"
16 "Not escaped" "Malus" 11 10 0 2 NA 0 "no" 0 0.2 0 0 0 "high_herbivory"
16 "Not escaped" "Malus" 12 10 0 2 NA 2 "no" 0 0.2 0 0.2 1 "high_herbivory"
17 "Escaped" "Malus" 1 10 2 22 1.5 3 "no" 0 2.2 0.2 0.3 1 "high_herbivory"
17 "Escaped" "Malus" 2 10 1 5 1 3 "no" 0 0.5 0.1 0.3 1 "high_herbivory"
17 "Escaped" "Malus" 3 10 3 12 1.7 2 "no" 0 1.2 0.3 0.2 1 "high_herbivory"
17 "Escaped" "Malus" 4 10 1 12 1.2 5 "no" 0 1.2 0.1 0.5 1 "high_herbivory"
17 "Escaped" "Malus" 5 10 0 5 NA 0 "no" 0 0.5 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 6 10 3 17 1.3 2 "no" 0 1.7 0.3 0.2 1 "high_herbivory"
17 "Escaped" "Malus" 7 7 2 14 1 6 "no" 0 2 0.285714285714286 0.857142857142857 1 "high_herbivory"
17 "Escaped" "Malus" 8 10 1 16 1.3 2 "no" 0 1.6 0.1 0.2 1 "high_herbivory"
17 "Escaped" "Malus" 9 10 0 9 NA 4 "no" 0 0.9 0 0.4 1 "high_herbivory"
17 "Escaped" "Malus" 10 10 1 8 1.1 1 "no" 0 0.8 0.1 0.1 1 "high_herbivory"
17 "Escaped" "Malus" 11 10 0 11 NA 6 "no" 0 1.1 0 0.6 1 "high_herbivory"
17 "Escaped" "Malus" 12 10 0 11 NA 5 "no" 0 1.1 0 0.5 1 "high_herbivory"
17 "Escaped" "Malus" 1 10 0 2 NA 0 "yes" 0 0.2 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 2 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 3 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 4 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 5 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 6 10 1 8 1.7 1 "yes" 0 0.8 0.1 0.1 1 "high_herbivory"
17 "Escaped" "Malus" 7 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1 "high_herbivory"
17 "Escaped" "Malus" 8 10 0 7 NA 1 "yes" 0 0.7 0 0.1 1 "high_herbivory"
17 "Escaped" "Malus" 9 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 10 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
17 "Escaped" "Malus" 11 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1 "high_herbivory"
17 "Escaped" "Malus" 12 10 0 2 NA 0 "yes" 0 0.2 0 0 0 "high_herbivory"
18 "Not escaped" "Prunus" 1 10 0 1 NA 1 "no" 0 0.1 0 0.1 1 "high_herbivory"
18 "Not escaped" "Prunus" 2 10 0 9 NA 7 "no" 0 0.9 0 0.7 1 "high_herbivory"
18 "Not escaped" "Prunus" 3 10 0 9 NA 4 "no" 0 0.9 0 0.4 1 "high_herbivory"
18 "Not escaped" "Prunus" 4 10 1 18 1.2 9 "no" 0 1.8 0.1 0.9 1 "high_herbivory"
18 "Not escaped" "Prunus" 5 10 0 4 NA 4 "no" 0 0.4 0 0.4 1 "high_herbivory"
18 "Not escaped" "Prunus" 6 10 1 1 4.4 1 "no" 0 0.1 0.1 0.1 1 "high_herbivory"
18 "Not escaped" "Prunus" 7 10 3 10 3 6 "no" 0 1 0.3 0.6 1 "high_herbivory"
18 "Not escaped" "Prunus" 8 10 0 10 NA 3 "no" 0 1 0 0.3 1 "high_herbivory"
18 "Not escaped" "Prunus" 9 10 0 13 NA 11 "no" 0 1.3 0 1.1 1 "high_herbivory"
18 "Not escaped" "Prunus" 10 10 4 11 1.3 4 "no" 0 1.1 0.4 0.4 1 "high_herbivory"
18 "Not escaped" "Prunus" 11 10 1 4 2 0 "no" 0 0.4 0.1 0 0 "high_herbivory"
18 "Not escaped" "Prunus" 12 10 1 5 4.5 1 "no" 0 0.5 0.1 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 1 10 0 2 NA 2 "no" 0 0.2 0 0.2 1 "high_herbivory"
19 "Escaped" "Prunus" 2 10 1 1 5 0 "no" 0 0.1 0.1 0 0 "high_herbivory"
19 "Escaped" "Prunus" 3 10 0 4 NA 4 "no" 0 0.4 0 0.4 1 "high_herbivory"
19 "Escaped" "Prunus" 4 10 1 4 5 0 "no" 0 0.4 0.1 0 0 "high_herbivory"
19 "Escaped" "Prunus" 5 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 6 10 0 2 NA 0 "no" 0 0.2 0 0 0 "high_herbivory"
19 "Escaped" "Prunus" 7 10 0 2 NA 1 "no" 0 0.2 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 8 10 0 2 NA 1 "no" 0 0.2 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 9 10 1 8 4 8 "no" 0 0.8 0.1 0.8 1 "high_herbivory"
19 "Escaped" "Prunus" 10 10 2 6 4.1 1 "no" 0 0.6 0.2 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 11 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
19 "Escaped" "Prunus" 12 10 1 2 2.2 0 "no" 0 0.2 0.1 0 0 "high_herbivory"
19 "Escaped" "Prunus" 1 10 0 5 NA 1 "yes" 0 0.5 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 2 10 0 1 NA 1 "yes" 0 0.1 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 3 10 0 1 NA 1 "yes" 0 0.1 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 4 10 0 3 NA 0 "yes" 0 0.3 0 0 0 "high_herbivory"
19 "Escaped" "Prunus" 5 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 6 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
19 "Escaped" "Prunus" 7 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
19 "Escaped" "Prunus" 8 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
19 "Escaped" "Prunus" 9 NA NA NA NA NA "" NA NA NA NA NA "high_herbivory"
19 "Escaped" "Prunus" 10 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1 "high_herbivory"
19 "Escaped" "Prunus" 11 NA NA NA NA NA "" NA NA NA NA NA "high_herbivory"
19 "Escaped" "Prunus" 12 NA NA NA NA NA "" NA NA NA NA NA "high_herbivory"
20 "Escaped" "Malus" 1 10 0 10 NA 3 "no" 0 1 0 0.3 1 "high_herbivory"
20 "Escaped" "Malus" 2 9 2 4 2 1 "no" 0 0.444444444444444 0.222222222222222 0.111111111111111 1 "high_herbivory"
20 "Escaped" "Malus" 3 10 0 2 NA 0 "no" 0 0.2 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 4 7 0 3 NA 1 "no" 0 0.428571428571429 0 0.142857142857143 1 "high_herbivory"
20 "Escaped" "Malus" 5 10 1 5 1.5 1 "no" 0 0.5 0.1 0.1 1 "high_herbivory"
20 "Escaped" "Malus" 6 10 3 8 2.5 0 "no" 0 0.8 0.3 0 0 "high_herbivory"
20 "Escaped" "Malus" 7 10 0 11 NA 0 "no" 0 1.1 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 8 10 1 7 1.8 2 "no" 0 0.7 0.1 0.2 1 "high_herbivory"
20 "Escaped" "Malus" 9 10 0 5 NA 0 "no" 0 0.5 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 10 10 0 9 NA 0 "no" 0 0.9 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 11 10 0 12 NA 1 "no" 0 1.2 0 0.1 1 "high_herbivory"
20 "Escaped" "Malus" 12 10 0 6 NA 2 "no" 0 0.6 0 0.2 1 "high_herbivory"
20 "Escaped" "Malus" 1 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 2 8 0 1 NA 0 "yes" 0 0.125 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 3 10 0 3 NA 0 "yes" 0 0.3 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 4 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
20 "Escaped" "Malus" 5 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 6 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1 "high_herbivory"
20 "Escaped" "Malus" 7 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 8 10 0 5 NA 1 "yes" 0 0.5 0 0.1 1 "high_herbivory"
20 "Escaped" "Malus" 9 10 0 9 NA 0 "yes" 0 0.9 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 10 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 11 10 0 3 NA 0 "yes" 0 0.3 0 0 0 "high_herbivory"
20 "Escaped" "Malus" 12 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
21 "Escaped" "Malus" 1 10 1 10 1.5 1 "no" 0 1 0.1 0.1 1 "high_herbivory"
21 "Escaped" "Malus" 2 10 1 12 1 7 "no" 0 1.2 0.1 0.7 1 "high_herbivory"
21 "Escaped" "Malus" 3 10 1 9 0.9 0 "no" 0 0.9 0.1 0 0 "high_herbivory"
21 "Escaped" "Malus" 4 10 0 17 NA 5 "no" 0 1.7 0 0.5 1 "high_herbivory"
21 "Escaped" "Malus" 5 10 5 9 1.2 3 "no" 0 0.9 0.5 0.3 1 "high_herbivory"
21 "Escaped" "Malus" 6 10 3 19 1.5 11 "no" 0 1.9 0.3 1.1 1 "high_herbivory"
21 "Escaped" "Malus" 7 10 1 8 1.9 0 "no" 0 0.8 0.1 0 0 "high_herbivory"
21 "Escaped" "Malus" 8 10 0 10 NA 4 "no" 0 1 0 0.4 1 "high_herbivory"
21 "Escaped" "Malus" 9 10 1 5 1 1 "no" 0 0.5 0.1 0.1 1 "high_herbivory"
21 "Escaped" "Malus" 10 10 1 13 1.4 3 "no" 0 1.3 0.1 0.3 1 "high_herbivory"
21 "Escaped" "Malus" 11 10 3 7 2.1 2 "no" 0 0.7 0.3 0.2 1 "high_herbivory"
21 "Escaped" "Malus" 12 10 0 5 NA 0 "no" 0 0.5 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 1 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1 "high_herbivory"
21 "Escaped" "Malus" 2 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1 "high_herbivory"
21 "Escaped" "Malus" 3 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 4 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 5 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 6 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 7 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1 "high_herbivory"
21 "Escaped" "Malus" 8 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 9 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 10 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1 "high_herbivory"
21 "Escaped" "Malus" 11 10 0 3 NA 0 "yes" 0 0.3 0 0 0 "high_herbivory"
21 "Escaped" "Malus" 12 10 0 2 NA 0 "yes" 0 0.2 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 1 10 1 6 2.3 1 "no" 0 0.6 0.1 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 2 9 0 1 NA 0 "no" 0 0.111111111111111 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 3 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 4 10 1 6 1.2 1 "no" 0 0.6 0.1 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 5 10 1 8 0.2 4 "no" 0 0.8 0.1 0.4 1 "high_herbivory"
22 "Escaped" "Malus" 6 10 0 9 NA 2 "no" 0 0.9 0 0.2 1 "high_herbivory"
22 "Escaped" "Malus" 7 10 5 11 1.5 1 "no" 0 1.1 0.5 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 8 10 0 21 NA 5 "no" 0 2.1 0 0.5 1 "high_herbivory"
22 "Escaped" "Malus" 9 9 1 3 1 1 "no" 0 0.333333333333333 0.111111111111111 0.111111111111111 1 "high_herbivory"
22 "Escaped" "Malus" 10 10 0 1 NA 1 "no" 0 0.1 0 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 11 10 1 7 1.5 2 "no" 0 0.7 0.1 0.2 1 "high_herbivory"
22 "Escaped" "Malus" 12 8 1 7 1.2 6 "no" 0 0.875 0.125 0.75 1 "high_herbivory"
22 "Escaped" "Malus" 1 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 2 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 3 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 4 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 5 10 1 7 1.1 1 "yes" 0 0.7 0.1 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 6 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 7 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 8 10 0 2 NA 0 "yes" 0 0.2 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 9 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 10 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1 "high_herbivory"
22 "Escaped" "Malus" 11 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
22 "Escaped" "Malus" 12 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
23 "Not escaped" "Malus" 1 10 7 10 2.5 1 "no" 0 1 0.7 0.1 1 "high_herbivory"
23 "Not escaped" "Malus" 2 10 0 3 NA 0 "no" 0 0.3 0 0 0 "high_herbivory"
23 "Not escaped" "Malus" 3 10 1 1 1.3 0 "no" 0 0.1 0.1 0 0 "high_herbivory"
23 "Not escaped" "Malus" 4 10 4 10 1.1 0 "no" 0 1 0.4 0 0 "high_herbivory"
23 "Not escaped" "Malus" 5 10 0 7 NA 3 "no" 0 0.7 0 0.3 1 "high_herbivory"
23 "Not escaped" "Malus" 6 10 7 11 2.5 0 "no" 0 1.1 0.7 0 0 "high_herbivory"
23 "Not escaped" "Malus" 7 10 1 5 1.1 1 "no" 0 0.5 0.1 0.1 1 "high_herbivory"
23 "Not escaped" "Malus" 8 9 0 1 NA 0 "no" 0 0.111111111111111 0 0 0 "high_herbivory"
23 "Not escaped" "Malus" 9 10 0 2 NA 0 "no" 0 0.2 0 0 0 "high_herbivory"
23 "Not escaped" "Malus" 10 10 1 11 0.9 3 "no" 0 1.1 0.1 0.3 1 "high_herbivory"
23 "Not escaped" "Malus" 11 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
23 "Not escaped" "Malus" 12 9 0 2 NA 1 "no" 0 0.222222222222222 0 0.111111111111111 1 "high_herbivory"
24 "Not escaped" "Malus" 1 10 0 2 NA 2 "no" 0 0.2 0 0.2 1 "high_herbivory"
24 "Not escaped" "Malus" 2 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
24 "Not escaped" "Malus" 3 7 0 6 NA 4 "no" 0 0.857142857142857 0 0.571428571428571 1 "high_herbivory"
24 "Not escaped" "Malus" 4 7 1 2 0.7 0 "no" 0 0.285714285714286 0.142857142857143 0 0 "high_herbivory"
24 "Not escaped" "Malus" 5 7 1 5 2 2 "no" 0 0.714285714285714 0.142857142857143 0.285714285714286 1 "high_herbivory"
24 "Not escaped" "Malus" 6 6 0 1 NA 1 "no" 0 0.166666666666667 0 0.166666666666667 1 "high_herbivory"
24 "Not escaped" "Malus" 7 10 1 11 2.5 5 "no" 0 1.1 0.1 0.5 1 "high_herbivory"
24 "Not escaped" "Malus" 8 7 0 3 NA 1 "no" 0 0.428571428571429 0 0.142857142857143 1 "high_herbivory"
24 "Not escaped" "Malus" 9 10 5 9 1 1 "no" 0 0.9 0.5 0.1 1 "high_herbivory"
24 "Not escaped" "Malus" 10 8 0 4 NA 1 "no" 0 0.5 0 0.125 1 "high_herbivory"
24 "Not escaped" "Malus" 11 10 0 2 NA 1 "no" 0 0.2 0 0.1 1 "high_herbivory"
24 "Not escaped" "Malus" 12 10 0 11 NA 6 "no" 0 1.1 0 0.6 1 "high_herbivory"
25 "Not escaped" "Malus" 1 10 0 2 NA 2 "no" 0 0.2 0 0.2 1 "high_herbivory"
25 "Not escaped" "Malus" 2 10 0 8 NA 0 "no" 0 0.8 0 0 0 "high_herbivory"
25 "Not escaped" "Malus" 3 10 0 12 NA 5 "no" 0 1.2 0 0.5 1 "high_herbivory"
25 "Not escaped" "Malus" 4 10 1 5 1.5 0 "no" 0 0.5 0.1 0 0 "high_herbivory"
25 "Not escaped" "Malus" 5 10 0 4 NA 3 "no" 0 0.4 0 0.3 1 "high_herbivory"
25 "Not escaped" "Malus" 6 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
25 "Not escaped" "Malus" 7 10 1 16 1 7 "no" 0 1.6 0.1 0.7 1 "high_herbivory"
25 "Not escaped" "Malus" 8 9 0 1 NA 0 "no" 0 0.111111111111111 0 0 0 "high_herbivory"
25 "Not escaped" "Malus" 9 10 2 9 1.7 2 "no" 0 0.9 0.2 0.2 1 "high_herbivory"
25 "Not escaped" "Malus" 10 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
25 "Not escaped" "Malus" 11 8 2 4 2.8 0 "no" 0 0.5 0.25 0 0 "high_herbivory"
25 "Not escaped" "Malus" 12 10 2 7 3 0 "no" 0 0.7 0.2 0 0 "high_herbivory"
26 "Not escaped" "Malus" 1 9 1 17 1.8 6 "no" 0 1.88888888888889 0.111111111111111 0.666666666666667 1 "high_herbivory"
26 "Not escaped" "Malus" 2 10 2 23 1.4 11 "no" 0 2.3 0.2 1.1 1 "high_herbivory"
26 "Not escaped" "Malus" 3 8.3 1 13 2.2 7 "no" 0 1.56626506024096 0.120481927710843 0.843373493975904 1 "high_herbivory"
26 "Not escaped" "Malus" 4 10 1 7 0.7 4 "no" 0 0.7 0.1 0.4 1 "high_herbivory"
26 "Not escaped" "Malus" 5 8.5 1 17 1 4 "no" 0 2 0.117647058823529 0.470588235294118 1 "high_herbivory"
26 "Not escaped" "Malus" 6 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
26 "Not escaped" "Malus" 7 10 1 4 0.7 2 "no" 0 0.4 0.1 0.2 1 "high_herbivory"
26 "Not escaped" "Malus" 8 10 0 6 NA 5 "no" 0 0.6 0 0.5 1 "high_herbivory"
26 "Not escaped" "Malus" 9 9 1 15 1.5 3 "no" 0 1.66666666666667 0.111111111111111 0.333333333333333 1 "high_herbivory"
26 "Not escaped" "Malus" 10 8 1 11 1.3 5 "no" 0 1.375 0.125 0.625 1 "high_herbivory"
26 "Not escaped" "Malus" 11 6 2 6 2.1 4 "no" 0 1 0.333333333333333 0.666666666666667 1 "high_herbivory"
26 "Not escaped" "Malus" 12 5.8 1 10 1.3 7 "no" 0 1.72413793103448 0.172413793103448 1.20689655172414 1 "high_herbivory"
27 "Escaped" "Malus" 1 6 0 6 NA 3 "no" 0 1 0 0.5 1 "high_herbivory"
27 "Escaped" "Malus" 2 10 1 8 1.2 3 "no" 0 0.8 0.1 0.3 1 "high_herbivory"
27 "Escaped" "Malus" 3 10 1 10 0.9 7 "no" 0 1 0.1 0.7 1 "high_herbivory"
27 "Escaped" "Malus" 4 10 1 1 0.8 0 "no" 0 0.1 0.1 0 0 "high_herbivory"
27 "Escaped" "Malus" 5 10 0 4 NA 4 "no" 0 0.4 0 0.4 1 "high_herbivory"
27 "Escaped" "Malus" 6 10 1 2 1.5 1 "no" 0 0.2 0.1 0.1 1 "high_herbivory"
27 "Escaped" "Malus" 7 10 1 15 1 8 "no" 0 1.5 0.1 0.8 1 "high_herbivory"
27 "Escaped" "Malus" 8 10 1 5 1.3 4 "no" 0 0.5 0.1 0.4 1 "high_herbivory"
27 "Escaped" "Malus" 1 10 0 1 NA 1 "yes" 0 0.1 0 0.1 1 "high_herbivory"
27 "Escaped" "Malus" 2 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
27 "Escaped" "Malus" 3 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
27 "Escaped" "Malus" 4 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
27 "Escaped" "Malus" 5 10 0 2 NA 1 "yes" 0 0.2 0 0.1 1 "high_herbivory"
27 "Escaped" "Malus" 6 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
27 "Escaped" "Malus" 7 10 0 3 NA 0 "yes" 0 0.3 0 0 0 "high_herbivory"
27 "Escaped" "Malus" 8 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
28 "Not escaped" "Malus" 1 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
28 "Not escaped" "Malus" 2 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
28 "Not escaped" "Malus" 3 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
28 "Not escaped" "Malus" 4 10 0 1 NA 1 "no" 0 0.1 0 0.1 1 "high_herbivory"
28 "Not escaped" "Malus" 5 7.5 0 10 NA 5 "no" 0 1.33333333333333 0 0.666666666666667 1 "high_herbivory"
28 "Not escaped" "Malus" 6 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
28 "Not escaped" "Malus" 7 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
28 "Not escaped" "Malus" 8 7 0 2 NA 1 "no" 0 0.285714285714286 0 0.142857142857143 1 "high_herbivory"
29 "Escaped" "Malus" 1 10 1 8 2 5 "no" 0 0.8 0.1 0.5 1 "high_herbivory"
29 "Escaped" "Malus" 2 10 1 1 1.4 1 "no" 0 0.1 0.1 0.1 1 "high_herbivory"
29 "Escaped" "Malus" 3 10 0 6 NA 1 "no" 0 0.6 0 0.1 1 "high_herbivory"
29 "Escaped" "Malus" 4 10 0 8 NA 5 "no" 0 0.8 0 0.5 1 "high_herbivory"
29 "Escaped" "Malus" 5 10 1 3 2 0 "no" 0 0.3 0.1 0 0 "high_herbivory"
29 "Escaped" "Malus" 6 10 0 8 NA 3 "no" 0 0.8 0 0.3 1 "high_herbivory"
29 "Escaped" "Malus" 7 9 1 7 0.4 5 "no" 0 0.777777777777778 0.111111111111111 0.555555555555556 1 "high_herbivory"
29 "Escaped" "Malus" 8 10 0 3 NA 0 "no" 0 0.3 0 0 0 "high_herbivory"
29 "Escaped" "Malus" 1 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
29 "Escaped" "Malus" 2 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
29 "Escaped" "Malus" 3 10 0 1 NA 1 "yes" 0 0.1 0 0.1 1 "high_herbivory"
29 "Escaped" "Malus" 4 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
29 "Escaped" "Malus" 5 10 0 1 NA 1 "yes" 0 0.1 0 0.1 1 "high_herbivory"
29 "Escaped" "Malus" 6 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
29 "Escaped" "Malus" 7 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
29 "Escaped" "Malus" 8 10 0 1 NA 0 "yes" 0 0.1 0 0 0 "high_herbivory"
30 "Not escaped" "Malus" 1 10 0 7 NA 5 "no" 0 0.7 0 0.5 1 "high_herbivory"
